date,txVolume,adjustedTxVolume,txCount,marketcap,price,exchangeVolume,realizedCap,generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue,medianFee,blockSize,blockCount
2015-07-21,264729511.6184307,92608295.72922516,133658,4018439569.489613,278.88,22930700.0,4163996090.98,3175.0,25.67332781,306249,51076366303.4821,210357,27.285069806400003,0.0001,68004639,127
2015-07-22,251113657.16870242,95455902.3779594,131105,3973088677.7874613,275.66,19389800.0,4164913029.67,3850.0,27.36251591,295223,51076366303.4821,208544,30.215335180800004,0.0001,71315681,154
2015-07-23,258524717.73479718,90857532.52491786,109480,3998222958.379568,277.34,18531300.0,4166150009.35,3500.0,26.58585451,256642,51076366303.4821,180185,51.317717836,0.0001,56191516,140
2015-07-24,296295309.1858225,100082673.97570218,109749,3980209092.8033166,276.01,37199400.0,4169176403.94,4225.0,23.27602155,273643,51076366303.4822,198224,53.104489606,0.0001,63593592,169
2015-07-25,193556191.4050641,82849842.81233244,100390,4156506319.940146,288.16,20662199.999999996,4171943033.42,3850.0,20.24099182,243986,51607092412.985,184028,29.470685112,0.0001,54624758,154
2015-07-26,150032952.31580016,59338227.65753773,92632,4164455438.0774198,288.64,16032300.0,4174023524.67,3600.0,21.17046613,298836,52278304845.5918,353458,39.49918614399999,0.0001,62463054,144
2015-07-27,253982098.97806153,94075921.70447117,115077,4223379486.327634,292.64,30592000.0,4176108596.72,3725.0,31.33315906,285200,52278304845.5918,427983,53.43840512,0.0001,79283636,149
2015-07-28,315552110.3557823,108943911.64827876,118214,4238564587.667357,293.63,25453600.0,4177657260.23,3400.0,27.90367841,298291,52278304845.5918,355644,51.943146999999996,0.0001,78127580,136
2015-07-29,283712337.10727894,109955483.00690567,143048,4251996720.000001,294.48,24672600.0,4177336788.68,3800.0,39.00263677,321419,52278304845.5918,1391580,67.5751884264,0.000123,127714101,152
2015-07-30,264750092.08595753,102155903.57075626,123443,4175312408.541985,289.1,21635800.0,4177197596.04,3350.0,34.02627027,276124,52278304845.5918,1078991,72.67942199,0.00011130000000000001,104205454,134
2015-07-31,254458235.17878914,94207506.67760319,147352,4156150162.247321,287.7,23629100.0,4178778604.98,3775.0,37.75865133,303868,52278304845.5918,1473022,56.542305309,0.00010624,114170596,151
2015-08-01,198199560.347777,68416561.89986287,147326,4113770874.060014,284.69,18995000.0,4179203519.96,3875.0,32.67417545,298805,52278304845.5918,1537131,30.7549809868,0.0001,113125782,155
2015-08-02,156828970.47756693,59881895.232819796,103449,4053611561.113725,280.45,17722200.0,4180325408.3,3775.0,20.81821964,298371,52278304845.5918,430309,25.480424975000002,0.0001,64655436,151
2015-08-03,236586716.2101283,98461385.57539733,119687,4088738520.322796,282.81,21474100.0,4181094163.43,3925.0,27.09518893,298021,52278304845.5918,316409,46.0389877563,0.0001,71430691,157
2015-08-04,276858684.08303547,121536179.64498298,132411,4066859604.352675,281.23,21908700.0,4180399873.27,3400.0,35.18586297,293112,52278304845.5918,1171793,68.90135000000001,0.00013001,108470847,136
2015-08-05,313390873.13867015,130643608.34917812,133625,4120213573.8074718,284.85,20128000.0,4180834286.68,3325.0,33.89808802,316578,52278304845.5918,1241824,80.88655860900002,0.00011300000000000001,106528620,133
2015-08-06,288321945.10636586,147983721.2497673,134695,4078622909.9272027,281.91,18792100.0,4181366915.47,3575.0,37.05030425,295691,52278304845.5918,1365143,53.801452242,0.00018225,112278817,143
2015-08-07,273598393.5157206,107836035.03658578,111208,4033837144.6014023,278.74,42484800.0,4181699945.95,3425.0,25.06010357,272880,52278304845.5918,440197,50.6799994932,0.0001,68253530,137
2015-08-08,290715872.25274694,121510025.7329607,101351,4049315838.9799237,279.74,58533000.0,4181314607.82,4025.0,22.40730609,273178,52516565207.7141,223795,34.141190001000005,0.0001,56415845,161
2015-08-09,301194313.32452124,196721713.5790802,90392,3780792740.099593,261.12,23789600.0,4162537461.32,3550.0,19.00348649,268041,52699842409.3469,223264,34.7466273792,0.0001,52334696,142
2015-08-10,292242357.19952786,121294991.45037876,116674,3844980025.2509546,265.48,20979400.0,4162113897.51,4175.0,28.5686514,292852,52699842409.3469,228665,47.98287112880001,0.0001,75217772,167
2015-08-11,278408375.17626506,111756859.83826675,114579,3829496404.3583713,264.34,25433900.0,4163241329.39,4050.0,26.09037644,269443,52699842409.3469,200789,52.84156599999999,0.0001,66487238,162
2015-08-12,327785021.50064135,154507104.19103983,117772,3921036595.272168,270.6,26815400.0,4163121799.11,3150.0,25.59291304,277812,52699842409.3469,213008,53.93154063,0.0001,63403679,126
2015-08-13,331948542.5040218,134117292.36072169,117360,3858026229.0,266.18,27685500.0,4162794374.1,3675.0,24.68525201,276354,52699842409.3469,208700,47.9124,0.0001,65275260,147
2015-08-14,325156154.04945457,160894535.47058475,111113,3829244484.75,264.13,27091200.0,4162542302.18,3550.0,24.26238231,272462,52699842409.3469,205797,46.1788595179,0.0001,61538350,142
2015-08-15,255704773.40040267,152899681.20482716,94807,3850471890.165169,265.53,19321100.0,4161030421.64,3424.99999999,20.52411841,268286,52699842409.3469,215370,30.7392503892,0.0001,53632516,137
2015-08-16,262199667.2600084,147331469.24868682,89360,3798236242.4305444,261.87,29717000.0,4158793616.43,3450.0,18.9535101,279628,52699842409.3469,231726,37.0810067334,0.0001,52244404,138
2015-08-17,354996005.15733796,171049817.33128464,114902,3750147084.0256996,258.49,21617900.0,4157783376.74,3675.0,23.505332550000002,283850,52699842409.3469,209519,52.9368779475,0.0001,62529084,147
2015-08-18,436522649.9489271,247958770.35217133,119657,3742972151.5070114,257.93,42147200.0,4147304794.51,3525.0,25.604655870000002,302537,52699842409.3469,221847,58.8248286637,0.0001,67590808,141
2015-08-19,346160205.50991666,164461106.14832297,119995,3275787613.547776,225.67,60869200.00000001,4143114699.57,3900.0,24.16873641,288421,52699842409.3469,210035,53.4637933813,0.0001,64652064,156
2015-08-20,313557310.89612895,147913252.72188142,118080,3294434842.741024,226.9,32274999.999999996,4139706948.22,3750.0,25.77554216,277371,52699842409.3469,204359,47.645657763,0.0001,61115878,150
2015-08-21,307446887.55800796,151873610.6709617,113627,3418079260.394935,235.35,23173800.0,4136597319.37,4125.0,23.20451447,282522,52699842409.3469,213276,49.357724382,0.0001,60397405,165
2015-08-22,273683179.70830923,146233122.87034756,105507,3379939067.247537,232.66,23205900.0,4135210030.43,3950.0,22.39789595,297783,54207364887.4296,249530,28.214554890200002,0.0001,59762209,158
2015-08-23,220730044.11587498,114043590.58798662,94395,3347579513.7610555,230.38,18406600.0,4135612431.61,3350.0,20.68006617,288022,54256630327.8899,239711,25.3053907448,0.0001,54776113,134
2015-08-24,429420194.51161915,239008524.75324002,125213,3315566362.4161243,228.11,59220700.0,4122853407.45,3875.0,26.21538332,307879,54256630327.8899,229965,46.49158269320001,0.0001,72012381,155
2015-08-25,400922634.746003,202258249.87501648,121838,3053983879.043996,210.07,61089200.0,4105173613.42,3375.0,25.2405721,288411,54256630327.8899,222476,47.7719703839,0.0001,65616537,135
2015-08-26,312063136.5154404,148063781.76470894,122691,3229507212.76996,222.08,31808000.0,4097729436.19,4025.0,25.15845138,285266,54256630327.8898,211214,43.2611862208,0.0001,61944678,161
2015-08-27,311530169.5027846,161169992.40015638,119942,3287978693.1690173,226.05,21905400.0,4097207848.43,3425.0,23.87492571,277794,54256630327.8899,212517,42.902029500000005,0.0001,60086868,137
2015-08-28,333845709.95571685,171378019.6050266,120230,3269171198.0471044,224.7,31336600.000000004,4098526689.28,3875.0,24.44245868,297477,54256630327.8899,224843,47.869218411,0.0001,64015744,155
2015-08-29,199091251.51560077,96115786.08033316,107329,3369822404.2538514,231.55,17142500.0,4098210450.08,4000.0,21.35923021,287960,54256630327.8898,235829,27.437980350000004,0.0001,56167560,160
2015-08-30,158900431.56029937,75832286.88773228,98189,3346680424.5431895,229.9,19412600.0,4098218653.81,3750.0,19.51472621,284866,54256630327.8899,246277,30.323147888,0.0001,55816032,150
2015-08-31,256783512.09236595,116759287.67497846,127103,3336012706.5103016,229.11,20710700.0,4098962210.39,3925.0,27.56912196,304796,54256630327.8899,236949,43.216325096700004,0.0001,71322964,157
2015-09-01,289597831.2167774,126414580.4793545,130256,3353717062.6346655,230.26,20575200.0,4098082362.01,3850.0,25.26556984,307795,54256630327.8899,232345,47.6786694674,0.0001,69583934,154
2015-09-02,283755261.7229795,121965547.97269486,149906,3322192822.7934837,228.03,18760400.0,4097497731.94,4000.0,53.888414260000005,290567,54256630327.8898,1883742,110.4031507392,0.00019910000000000001,120911019,160
2015-09-03,246954362.1856074,114330184.36093865,128536,3341804096.311999,229.32,17482000.0,4095144569.52,3650.0,27.97427509,303103,54256630327.8899,339960,45.8808022764,0.0001,72225902,146
2015-09-04,226797866.16331732,115717851.23562734,103817,3311869402.397308,227.21,20962400.0,4095308653.39,3900.0,25.082951910000002,265574,55936109547.9581,195974,44.8008065637,0.0001,55452794,156
2015-09-05,184771165.63271585,89289571.07226315,124071,3356318983.529912,230.2,20671400.0,4096316953.44,3675.0,27.847231320000002,318521,56957648455.0098,276765,19.617616375999997,0.0001,65917324,147
2015-09-06,203052030.669401,99673549.16040798,106149,3425267747.25,234.87,25473700.0,4097634746.16,3600.0,21.87159142,294414,56957648455.0098,245157,25.914686781,0.0001,59229862,144
2015-09-07,217769790.64635193,96691571.95600672,125315,3499929099.4032936,239.93,21192200.0,4098679326.2,3800.0,29.70364898,317821,56957648455.0098,250874,34.1010973448,0.0001,72591797,152
2015-09-08,301316355.53232455,142853222.84568956,125243,3499578271.610771,239.85,26879200.0,4099987123.32,3400.0,25.62157265,334615,56957648455.0098,242461,45.61328187,0.0001,94150437,136
2015-09-09,282173056.6418727,141546987.04379869,126308,3552435669.8156357,243.41,23635700.0,4100235485.32,3725.0,27.16877078,303151,56957648455.0098,218765,43.3809220901,0.0001,108524893,149
2015-09-10,293064622.5647457,143286741.94748884,124780,3479422304.7105002,238.34,21215500.0,4098007490.9,4275.0,27.79300834,286880,56957648455.0098,203106,31.913725999999997,0.0001,119466941,171
2015-09-11,253412602.40426382,117585604.19870019,179844,3480212049.2623377,238.33,19224700.0,4098618545.95,3950.0,38.07931771,317309,56957648455.0098,253198,5.6858006772000005,0.0001,110296956,158
2015-09-12,165222467.4854509,77436812.63607343,137605,3503282177.133019,239.85,17962600.0,4098516858.64,3375.0,29.08465555,274687,56957648455.0098,211623,9.026358997500001,0.0001,89387648,135
2015-09-13,176328691.08656117,81689142.83172597,145897,3436880338.331005,235.24,18478800.0,4097892220.09,3775.0,25.36632619,322602,56957648455.0098,294542,5.4814589744,0.0001,94132405,151
2015-09-14,262295237.56003052,122088811.22782482,166563,3370141100.1465926,230.61,20997800.0,4097127663.52,3800.0,31.22149088,307697,56957648455.0098,229228,11.403664500000001,0.0001,112874176,152
2015-09-15,264597631.38762632,112492675.36279365,162839,3369309479.489622,230.49,19177800.0,4096853364.62,4000.0,28.87989851,326856,56957648455.0098,239229,18.416151,0.0001,111644938,160
2015-09-16,273453431.56552684,106376189.9540741,167127,3366574777.037409,230.25,20144200.0,4096539730.23,3550.0,26.10466496,299221,56957648455.0098,211087,12.172877722499999,0.0001,95970502,142
2015-09-17,247017314.18915996,114014888.12372565,259135,3349573398.498412,229.08,18935400.0,4097422871.91,3600.0,27.11789352,316949,57320908601.7796,239816,0.024145032,4.32e-05,101558568,144
2015-09-18,251364153.3816144,101185234.61877263,161357,3415997359.469483,233.52,20242200.0,4097944266.1,3675.0,25.40203437,314363,59335351233.8664,243661,16.340326144800002,0.0001,81841650,147
2015-09-19,221797118.23937014,85081596.86438343,114726,3407187638.0271287,232.86,12712600.0,4097810573.09,3125.0,21.74704429,271138,59335351233.8664,192637,27.255087057000004,0.0001,58657877,125
2015-09-20,180139543.67575207,77081135.50146927,109030,3386545154.0530252,231.4,14444700.0,4097673690.34,3200.0,21.253480500000002,341423,59335351233.8664,327538,29.387800000000002,0.0001,61342537,128
2015-09-21,312660620.68137354,120863401.846313,131547,3384575862.1483994,231.22,19678800.0,4098124627.22,3300.0,28.77250376,350680,59335351233.8664,266011,35.852903833999996,0.0001,79514398,132
2015-09-22,306602864.1476582,134870246.6130758,136627,3323294290.232894,226.97,25009300.0,4098589037.68,3925.0,27.82720079,355943,59335351233.8665,282516,44.304544,0.0001,76350247,157
2015-09-23,255332853.48215824,100362967.87651837,131242,3382414397.929651,230.94,17254100.0,4095432988.35,3950.0,25.52187592,294921,59335351233.8665,222827,41.7348463338,0.0001,72645365,158
2015-09-24,243088275.95494938,108962519.60261492,125227,3374655948.9716454,230.36,25097800.0,4096379040.0,3500.0,24.27461543,295738,59335351233.8664,216873,48.588694518000004,0.0001,68279249,140
2015-09-25,285236082.44018066,121157474.0293592,128002,3434293693.0655785,234.36,22363600.0,4097037309.78,4100.0,27.11947875,295114,59335351233.8665,221933,46.766249737200006,0.0001,70329640,164
2015-09-26,214453187.03169116,92589934.05502303,115475,3445655715.5015793,235.08,13724100.0,4097371045.38,3675.0,24.99832779,310240,59335351233.8664,232044,27.7190138988,0.0001,64344536,147
2015-09-27,154471194.8637125,72206505.58876845,108600,3432699856.731225,234.14,14179900.0,4097898985.13,3725.0,21.987451670000002,326824,59335351233.8664,254575,28.3586176894,0.0001,65867173,149
2015-09-28,299082124.8248615,122684780.36234166,138427,3414545662.34507,232.84,24713000.0,4098186861.32,3575.0,26.28988147,302930,59335351233.8664,224891,48.2530491096,0.0001,73604692,143
2015-09-29,349973333.84941775,144154269.59881678,140490,3506145915.0382357,239.02,22691300.0,4098753405.73,4350.0,27.3765497,353417,59335351233.8665,244875,50.4261593492,0.0001,80864837,174
2015-09-30,283931041.1816561,119097894.61896877,139700,3472135896.0,236.64,19743500.0,4099148114.31,3700.0,26.793190080000002,329484,59335351233.8664,247193,46.6514628048,0.0001,76080942,148
2015-10-01,328011423.3416904,135559257.70221984,134178,3463621719.014944,236.0,20488800.0,4098926609.74,3725.0,28.82708269,298058,59999898065.9031,221145,56.010944359999996,0.0001,68128121,149
2015-10-02,359346119.7401081,142000788.5028567,139608,3482991176.1822243,237.26,19677900.0,4099822318.42,3450.0,25.92049816,311843,60813224039.4404,234667,48.2793351104,0.0001,72869385,138
2015-10-03,209969179.93058258,104476074.57211286,119422,3482920270.248398,237.2,16482699.999999998,4100903339.53,3625.0,21.68642606,259753,60813224039.4404,179690,29.710051924,0.0001,56948934,145
2015-10-04,184942710.13018,77827283.65287325,103378,3503352928.1058927,238.53,12999000.0,4101390539.82,3825.0,19.36537912,306296,60813224039.4404,284832,30.7037438004,0.0001,57023799,153
2015-10-05,291124307.8217406,133287683.54883817,125395,3498746990.8811054,238.15,23335900.0,4102521529.55,3825.0,23.34896688,290693,60813224039.4404,208308,49.0789784265,0.0001,64758063,153
2015-10-06,365477896.4604994,151190418.22110286,144368,3532067164.2789564,240.36,27535100.0,4104203832.4,3550.0,25.80662237,325572,60813224039.4404,224456,66.7731761496,0.0001,77055927,142
2015-10-07,327464074.66058856,155128056.49827445,134798,3618204076.4156065,246.17,22999200.0,4102142485.5,3325.0,24.96770404,308697,60813224039.4404,217207,53.4767276415,0.0001,91304445,133
2015-10-08,446284153.7403784,148081377.03816184,140208,3573558675.1299214,243.07,18515300.0,4101120769.51,3500.0,26.86679732,314037,60813224039.4404,222718,50.649810908700005,0.0001,92151531,140
2015-10-09,286940318.41104746,150893536.38402534,114518,3565904368.7943263,242.5,17353100.0,4102165787.8,3150.0,23.10188544,265620,60813224039.4404,174754,50.916010525,0.0001,74977015,126
2015-10-10,267618497.8544535,114603826.54928678,126845,3585113174.938271,243.74,15912700.0,4102849634.73,4000.0,24.80907025,323737,60813224039.4403,253963,28.559288788800004,0.0001,101221070,160
2015-10-11,220626403.41659373,96098834.31395388,104404,3600700539.4953246,244.74,16827300.0,4103644113.51,3650.0,19.35308736,294439,60813224039.4404,227894,43.771939897200006,0.0001,79011475,146
2015-10-12,313176394.0751789,142374847.2050691,134268,3633031771.6332803,246.88,17388300.0,4099383426.85,3550.0,25.47023804,309767,60813224039.4404,202670,59.839295316800005,0.0001,81664191,142
2015-10-13,379030572.82481813,158397976.81210318,134741,3609149559.770751,245.2,28198500.0,4101570681.01,3425.0,24.94470798,306238,60813224039.4404,202394,49.01692668,0.0001,76061942,137
2015-10-14,388373371.098501,150010678.31866497,141833,3673257879.564824,249.49,27462600.0,4099658944.37,3800.0,27.15648782,309792,60813224039.4404,210245,58.93464506030001,0.0001,79971078,152
2015-10-15,454719441.4394075,145141195.49715263,153329,3712893300.25,252.11,25223500.0,4101217382.84,4150.0,28.38709887,365671,60848950069.6529,274525,62.996036672,0.0001,89322965,166
2015-10-16,435570619.7020558,166368716.28532213,143142,3746040904.7388444,254.3,35901500.0,4104868862.74,3600.0,28.3561839,335835,60883825480.0984,247963,66.74703648,0.0001,83226994,144
2015-10-17,372440958.9237719,147913908.94991708,135775,3871430756.25,262.75,43199600.0,4108678841.13,3400.0,27.006929630000002,370216,60883825480.0984,292287,43.160344980000005,0.0001,81570018,136
2015-10-18,271387720.3421572,124608329.64870583,119561,3992683496.7680407,270.91,22434300.0,4109515326.4,3625.0,22.87814229,334791,60883825480.0984,261297,42.73970707590001,0.0001,77237838,145
2015-10-19,351774840.5311942,168249525.0254684,143804,3860289612.7485576,261.86,25258800.0,4110860209.58,4125.0,28.30097624,349102,60883825480.0983,242999,65.465,0.0001,84237504,165
2015-10-20,374311999.563695,182991883.77335364,146221,3886442221.8269134,263.57,30889800.0,4115102851.86,3200.0,31.63227656,400900,60883825480.0984,274277,54.8494046045,0.0001,88237236,128
2015-10-21,341002376.67614317,159555578.12834567,150055,3972029162.7781577,269.31,25637300.0,4116447648.87,3600.0,28.40338671,356706,60883825480.0984,257788,57.847788,0.0001,81402067,144
2015-10-22,376597915.347187,159137207.97396824,147254,3931584293.416539,266.5,37808600.0,4119310711.16,3700.0,29.4120876,344306,60883825480.0984,255004,66.336916165,0.0001,80916697,148
2015-10-23,349539956.5363085,170877406.99990478,143319,4037968872.639963,273.65,29442500.0,4122932883.88,3725.0,28.73077494,370420,60883825480.0984,253855,51.2434937625,0.0001,82795984,149
2015-10-24,340872312.248561,151927925.49330637,139983,4081170310.447364,276.5,25942400.0,4126633937.61,3625.0,26.889850850000002,377017,60883825480.0984,300307,36.159121600000006,0.0001,76182560,145
2015-10-25,367521085.02585465,169108675.70665726,131333,4155257437.5,281.45,45717100.0,4129705950.3,3875.0,24.82972719,372966,60883825480.0984,276801,56.261855,0.0001,81723093,155
2015-10-26,407597676.3591289,179547705.2915199,116236,4188598205.247073,283.63,32108800.0,4133377319.06,4100.0,26.65010032,375812,60883825480.0984,224384,80.2593086518,0.0001,78298525,164
2015-10-27,478855084.6469476,189340306.63970256,153593,4212507692.80629,285.18,46331800.0,4139353278.41,3675.0,29.03670838,355490,60883825480.0984,250321,73.656932055,0.0001,80351359,147
2015-10-28,501524469.1285498,213909027.81827143,160036,4339389009.306677,293.7,50808100.0,4146982726.15,3475.0,30.11709528,350477,60883825480.0984,241481,70.39989,0.0001,82398177,139
2015-10-29,669682361.7452785,266343272.52605394,160911,4497405160.545976,304.32,64495900.0,4157955921.26,3775.0,33.96205933,382999,62045283043.7857,256322,66.6541779552,0.0001,89340967,151
2015-10-30,744545402.8053418,285876534.3478832,166524,4640919974.743126,313.94,78305000.0,4176406357.03,4275.0,32.04370245,378895,62253982449.7609,277396,78.1545373378,0.0001,88505503,171
2015-10-31,564718316.4603677,228927202.65000975,155253,4857525182.778304,328.51,48598100.0,4181849034.16,3675.0,28.54469017,367606,62253982449.7608,292718,49.4271316903,0.0001,79418337,147
2015-11-01,505819568.73849046,181299150.41903177,152335,4659169722.404387,315.01,37001100.0,4189575365.73,3825.0,27.34475095,392575,62253982449.7608,306871,83.7692705075,0.0001,82917388,153
2015-11-02,770022146.1980761,271891440.0297219,171955,4822057088.355381,325.94,101918000.00000001,4210148559.32,3825.0,33.2823864,397127,62253982449.7608,279393,76.277375135,0.0001,95752044,153
2015-11-03,1222769641.3019514,442210360.2909846,186207,5354993858.634797,361.87,206162000.0,4243027959.18,3875.0,34.34305541,448868,62253982449.7608,322333,96.7904472726,0.0001,105958235,155
2015-11-04,4342243654.915445,469097841.72177625,204043,5975069331.115415,403.66,263900000.00000003,4276178056.61,3875.0,44.910273430000004,497257,62253982449.7608,350656,120.61360800000001,0.0001,121539735,155
2015-11-05,1373073613.380955,541929671.9561577,182663,6041982812.222492,408.08,151824992.0,4288263808.98,3650.0,34.12758502,445547,62253982449.7608,321103,97.898392,0.0001,106576594,146
2015-11-06,1029809736.0760349,338370961.46879023,166748,5746768268.018131,388.05,122687000.0,4291407969.47,3625.0,32.32119456,431450,62253982449.7608,342650,82.6011728295,0.0001,95418260,145
2015-11-07,774014425.8460366,233463476.11380896,151345,5544165054.030583,374.27,56625100.0,4304000090.16,3800.0,25.79858313,366087,62253982449.7608,263259,49.5476291544,0.0001,81491957,152
2015-11-08,704264558.9906688,206690212.86475763,132411,5693721369.341618,384.28,51817600.0,4302813277.88,3475.0,23.43890815,377659,62253982449.7608,291975,53.36666596039999,0.0001,76174062,139
2015-11-09,1091014618.1954367,346544317.76165384,159687,5547528361.520433,374.32,68224400.0,4309586460.88,3725.0,29.59354321,418274,62253982449.7608,304911,74.2419662536,0.0001,92901533,149
2015-11-10,1066094693.2592459,365224071.2215072,161816,5632825795.457693,379.98,95797904.0,4296215418.72,3650.0,29.20202127,394737,62253982449.7608,275980,77.20771822200001,0.0001,88594518,146
2015-11-11,1111523927.84442,289429641.8818256,158761,5039000707.798187,339.82,107070000.0,4285967803.03,4200.0,27.96582529,375284,64200880178.4792,268901,80.009021846,0.0001,88122117,168
2015-11-12,880411208.4290133,257318580.64863893,157686,4658548485.170723,314.08,78477800.0,4290250869.83,4025.0,25.76607374,370346,65848255179.7025,286238,72.2384,0.0001,84464895,161
2015-11-13,917524099.7657663,239382653.76949114,154667,5022123827.550111,338.5,52003000.0,4294611942.98,4000.0,25.62122509,358038,65848255179.7025,266831,67.7,0.0001,78927547,160
2015-11-14,991779339.2092113,192834677.97275466,150332,4995321870.235859,336.62,38612000.0,4295592560.38,3550.0,24.47520325,386718,65848255179.7024,308192,50.5891117424,0.0001,76938074,142
2015-11-15,678296645.5771497,182886574.01759458,143209,4943649174.445294,333.05,44213099.99999999,4293085839.65,4000.0,23.01078957,418112,65848255179.7025,325587,62.84159586850001,0.0001,79743068,160
2015-11-16,798960321.7559073,198049885.72300914,158143,4747413353.274467,319.73,47980100.0,4294973221.36,4325.0,27.79466448,402214,65848255179.7026,273996,76.001707407,0.0001,90211127,173
2015-11-17,588819635.3040371,243029879.34913045,156539,4906515734.926856,330.36,51001600.0,4302135859.78,3725.0,26.30052583,380647,65848255179.7025,273878,62.7838377228,0.0001,83083172,149
2015-11-18,559993039.2032,201392957.8844115,165116,4970560298.0,334.59,43783800.0,4304502261.42,3825.0,27.37508755,413132,65848255179.7025,312510,69.7263543978,0.0001,91556388,153
2015-11-19,639198062.3780284,202233533.738787,154347,4973019973.126966,334.68,45011100.0,4303262938.31,3400.0,25.73583511,357979,65848255179.7024,255656,66.14632254,0.0001,82942424,136
2015-11-20,680673638.322931,169954433.42897663,155607,4851551724.502267,326.41,53152900.0,4303065160.97,4175.0,25.74141814,358006,65848255179.7025,267621,54.03436510990001,0.0001,84390336,167
2015-11-21,446390832.1708196,122698324.30196227,150861,4788669393.324014,322.09,28200500.0,4304876033.37,4350.0,23.84630843,374521,65848255179.7026,287467,41.298879039499994,0.0001,81583070,174
2015-11-22,344572308.51559347,116459121.31541339,129487,4862753926.749369,326.98,23439400.0,4307123677.45,4300.0,23.304015460000002,376446,65848255179.7026,305331,46.725442,0.0001,75192455,172
2015-11-23,394098892.8575806,148183725.64104262,145109,4824970856.547284,324.35,27478900.0,4307548345.86,4075.0,25.64701023,342182,65848255179.7025,243196,64.837565,0.0001,84062647,163
2015-11-24,421952948.3524097,168229217.4288772,152168,4806288353.528323,323.01,29362600.0,4307972273.23,3900.0,25.12325561,384100,72061768578.812,288084,61.001246025,0.0001,81592928,156
2015-11-25,561347307.045862,157100103.999767,151713,4763438126.142104,320.05,41666900.0,4311093752.17,3700.0,26.50728282,364227,72722780642.547,257372,65.3471208925,0.0001,82674743,148
2015-11-26,658517232.9960953,198318176.426054,164495,4887777627.799989,328.3,106105000.0,4319207457.12,4400.0,27.950462860000002,387024,72722780642.547,273385,77.806384306,0.0001,94491554,176
2015-11-27,719044647.8241906,287057589.12369496,160102,5239690883.426321,351.86,55179100.0,4323838777.62,3325.0,26.65176592,359600,72722780642.5471,257064,77.92237725420001,0.0001,86392017,133
2015-11-28,662821464.5149844,160189362.32769203,165522,5319677684.996866,357.14,36816600.0,4327341873.75,3850.0,26.47215741,414002,72722780642.547,332696,40.2712528274,0.0001,84889284,154
2015-11-29,467762722.757834,156832683.60634953,129701,5325967160.742789,357.47,40409300.0,4333870711.47,3725.0,22.17266336,321393,72722780642.547,203484,52.8520574651,0.0001,67572597,149
2015-11-30,857289534.4568914,321629227.5069368,182486,5535566418.757766,371.44,71701600.0,4344533572.49,4050.0,34.29084643,489674,72722780642.547,390628,89.4277792536,0.0001,108946924,162
2015-12-01,890639974.4580235,263081785.9210077,177945,5626067004.852741,377.41,60452200.00000001,4344537307.37,4175.0,31.25843549,413030,72722780642.547,300256,99.97213490000001,0.0001,94701349,167
2015-12-02,883770777.9518408,225836382.23837852,183362,5395554562.723767,361.85,54160500.0,4346637352.36,4025.0,32.47262681,427478,72722780642.547,320303,91.155102611,0.0001,105613523,161
2015-12-03,689044095.2179847,228974592.20549634,164632,5359239776.208503,359.33,50714900.0,4349294486.77,3550.0,29.71151175,361065,72722780642.547,240581,67.8505088098,0.0001,91332393,142
2015-12-04,904272274.0752785,196894249.09785497,173433,5389510860.394019,361.26,35784100.0,4352949974.4,3825.0,28.66553139,418070,72722780642.547,279828,47.988224982,0.0001,90075970,153
2015-12-05,1706916238.6254327,213939052.11630785,186019,5427743233.009488,363.72,66282200.0,4363326900.27,4375.0,31.07756174,456577,72722780642.547,357004,73.3652737692,0.0001,100474246,175
2015-12-06,2062548709.19415,223706097.0191795,179553,5814799287.191215,389.55,77762000.0,4370917863.19,3975.0,30.36759062,430043,72883273730.7905,345109,108.19461424800001,0.0001,94510627,159
2015-12-07,1155972705.3617005,257937871.8980972,192683,5822547256.503211,389.98,63455800.0,4379812543.22,3675.0,33.02830019,435598,79102380900.226,307135,111.9387750556,0.0001,101163145,147
2015-12-08,1108564536.3372178,283306375.88457626,195046,5910519450.368178,395.75,57801400.0,4393336422.52,4375.0,32.787550440000004,455232,79102380900.2261,353501,100.14676953000001,0.0001,107981592,175
2015-12-09,1502001733.767872,303272664.84802127,220155,6191405086.128269,414.44,90917200.0,4411920771.98,4200.0,37.30535029,490303,79102380900.2261,353618,141.5798572344,0.0001,115537607,168
2015-12-10,1245931253.1494584,254254015.48062244,211820,6246615621.220227,417.99,52138900.0,4419651042.0,5400.0,35.89685418,493281,79102380900.2262,365822,125.39699999999999,0.0001,114961246,216
2015-12-11,1475074587.252339,334055336.10565007,210099,6207785608.153826,415.28,110944000.0,4440503515.41,4000.0,43.27706332,460519,79102380900.226,321338,151.4359964944,0.0001,101960964,160
2015-12-12,1420425072.071717,282242847.67118365,203979,6763451604.648529,452.33,131968999.99999999,4445594172.84,4050.0,36.96162758,531936,79102380900.226,386723,104.3798336388,0.0001,111646354,162
2015-12-13,2145368262.867085,249596771.62265193,189772,6455886498.543757,431.66,55050600.0,4449632479.57,3550.0,33.25167033,478113,79102380900.226,382223,151.996205532,0.0001,97813941,142
